comment_id,sentence_id,attribution,primary_attribution,secondary_attribution,multiple_attribution_1,other_attribution,actual_comment_ids
1412,1412.6,0,,,,,UgyI87k-GSG6SgxTWn94AaABAg.8YG4AARjv0y8YNeaoY41zM.6
1412,1412.7,0,,,,,UgyI87k-GSG6SgxTWn94AaABAg.8YG4AARjv0y8YNeaoY41zM.7
319,319.0,0,,,,,UgyI87k-GSG6SgxTWn94AaABAg.8YG4AARjv0y8YaH1_aQZ-8.0
319,319.1,0,,,,,UgyI87k-GSG6SgxTWn94AaABAg.8YG4AARjv0y8YaH1_aQZ-8.1
319,319.2,0,,,,,UgyI87k-GSG6SgxTWn94AaABAg.8YG4AARjv0y8YaH1_aQZ-8.2
2718,2718.0,0,,,,,UgyIAcLQ42jHr0ubail4AaABAg.0
2718,2718.1,0,,,,,UgyIAcLQ42jHr0ubail4AaABAg.1
2718,2718.2,0,,,,,UgyIAcLQ42jHr0ubail4AaABAg.2
721,721.0,0,,,,,UgyI_v-zcdAkafLDaSF4AaABAg.0
721,721.1,1,industrial development,,,,UgyI_v-zcdAkafLDaSF4AaABAg.1
721,721.2,0,,,,,UgyI_v-zcdAkafLDaSF4AaABAg.2
721,721.3,1,contamination,,,,UgyI_v-zcdAkafLDaSF4AaABAg.3
721,721.4,1,contamination,,,,UgyI_v-zcdAkafLDaSF4AaABAg.4
721,721.5,1,pollution,,,,UgyI_v-zcdAkafLDaSF4AaABAg.5
721,721.6,0,,,,,UgyI_v-zcdAkafLDaSF4AaABAg.6
721,721.7,0,,,,,UgyI_v-zcdAkafLDaSF4AaABAg.7
721,721.8,0,,,,,UgyI_v-zcdAkafLDaSF4AaABAg.8
721,721.9,0,,,,,UgyI_v-zcdAkafLDaSF4AaABAg.9
1952,1952.0,1,deforestation,,,,UgyIe3NR82CCCck4iTB4AaABAg.0
1952,1952.1,1,lack of harvesting,deforestation,,,UgyIe3NR82CCCck4iTB4AaABAg.1
1952,1952.2,0,,,,,UgyIe3NR82CCCck4iTB4AaABAg.2
1952,1952.3,0,,,,,UgyIe3NR82CCCck4iTB4AaABAg.3
2564,2564.0,0,,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.0
2564,2564.1,0,,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.1
2564,2564.2,1,industrial development,contamination,government inaction,,UgyIk8Z7kiUn-wtTjEN4AaABAg.2
2564,2564.3,0,,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.3
2564,2564.4,1,contamination,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.4
2564,2564.5,1,contamination,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.5
2564,2564.6,1,contamination,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.6
2564,2564.7,0,,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.7
2564,2564.8,1,contamination,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.8
2564,2564.9,1,contamination,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.9
2564,2564.1,1,contamination,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.10
2564,2564.11,0,,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.11
2564,2564.12,1,contamination,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.12
2564,2564.13,1,religion,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.13
2564,2564.14,0,,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.14
2564,2564.15,0,,,,,UgyIk8Z7kiUn-wtTjEN4AaABAg.15
1968,1968.0,0,,,,,UgyJ27uB-QVbVURiNrZ4AaABAg.0
1240,1240.0,0,,,,,UgyJEsqJJIH12eybjo54AaABAg.0
1240,1240.1,0,,,,,UgyJEsqJJIH12eybjo54AaABAg.1
1240,1240.2,0,,,,,UgyJEsqJJIH12eybjo54AaABAg.2
1240,1240.3,0,,,,,UgyJEsqJJIH12eybjo54AaABAg.3
1240,1240.4,0,,,,,UgyJEsqJJIH12eybjo54AaABAg.4
1240,1240.5,0,,,,,UgyJEsqJJIH12eybjo54AaABAg.5
2180,2180.0,1,human activity,,,,UgyJdkCK__NQ4idMUIV4AaABAg.0
2180,2180.1,0,,,,,UgyJdkCK__NQ4idMUIV4AaABAg.1
633,633.0,1,public water wastage,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.0
633,633.1,1,desalination,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.1
633,633.2,1,desalination,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.2
633,633.3,1,desalination,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.3
633,633.4,1,desalination,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.4
633,633.5,0,,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.5
633,633.6,0,,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.6
633,633.7,0,,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.7
633,633.8,0,,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.8
633,633.9,0,,,,,UgyJdxi7BWq7Zs9PbCV4AaABAg.9
2919,2919.0,1,overpopulation,,,,UgyJeTQJMn3gd27CoU94AaABAg.0
2919,2919.1,1,overpopulation,,,,UgyJeTQJMn3gd27CoU94AaABAg.1
1047,1047.0,0,,,,,UgyJeTQJMn3gd27CoU94AaABAg.8wV_Y_0-EMW8wjYT6eaLaB.0
643,643.0,0,,,,,UgyJiTvxSUAl_CuqWtV4AaABAg.8wOaOkY4Dp-8wOvuR6bvvq.0
643,643.1,0,,,,,UgyJiTvxSUAl_CuqWtV4AaABAg.8wOaOkY4Dp-8wOvuR6bvvq.1
643,643.2,1,desalination,urbanization,corruption,,UgyJiTvxSUAl_CuqWtV4AaABAg.8wOaOkY4Dp-8wOvuR6bvvq.2
2005,2005.0,0,,,,,UgyJiTvxSUAl_CuqWtV4AaABAg.8wOaOkY4Dp-8wOy1WCPzih.0
2005,2005.1,0,,,,,UgyJiTvxSUAl_CuqWtV4AaABAg.8wOaOkY4Dp-8wOy1WCPzih.1
2005,2005.2,1,lack of harvesting,urbanization,loss of water bodies,,UgyJiTvxSUAl_CuqWtV4AaABAg.8wOaOkY4Dp-8wOy1WCPzih.2
2005,2005.3,1,lack of harvesting,,,,UgyJiTvxSUAl_CuqWtV4AaABAg.8wOaOkY4Dp-8wOy1WCPzih.3
2324,2324.0,0,,,,,UgyK-e56CLSNKXAYem14AaABAg.0
2324,2324.1,1,contamination,lack of harvesting,,,UgyK-e56CLSNKXAYem14AaABAg.1
2324,2324.2,0,,,,,UgyK-e56CLSNKXAYem14AaABAg.2
2324,2324.3,0,,,,,UgyK-e56CLSNKXAYem14AaABAg.3
2324,2324.4,0,,,,,UgyK-e56CLSNKXAYem14AaABAg.4
2324,2324.5,0,,,,,UgyK-e56CLSNKXAYem14AaABAg.5
2324,2324.6,0,,,,,UgyK-e56CLSNKXAYem14AaABAg.6
2437,2437.0,0,,,,,UgyK1070f2tOyPUhnS94AaABAg.0
2437,2437.1,0,,,,,UgyK1070f2tOyPUhnS94AaABAg.1
2181,2181.0,0,,,,,UgyKTxCTFyFE9YUiWgt4AaABAg.0
2181,2181.1,0,,,,,UgyKTxCTFyFE9YUiWgt4AaABAg.1
1109,1109.0,0,,,,,UgyKt1RB3n-8S-wSpXx4AaABAg.0
1109,1109.1,0,,,,,UgyKt1RB3n-8S-wSpXx4AaABAg.1
1109,1109.2,0,,,,,UgyKt1RB3n-8S-wSpXx4AaABAg.2
1109,1109.3,0,,,,,UgyKt1RB3n-8S-wSpXx4AaABAg.3
790,790.0,0,,,,,UgxKzDg_-JeLVnrkq_Z4AaABAg.0
790,790.1,0,,,,,UgxKzDg_-JeLVnrkq_Z4AaABAg.1
790,790.2,0,,,,,UgxKzDg_-JeLVnrkq_Z4AaABAg.2
790,790.3,0,,,,,UgxKzDg_-JeLVnrkq_Z4AaABAg.3
790,790.4,0,,,,,UgxKzDg_-JeLVnrkq_Z4AaABAg.4
790,790.5,0,,,,,UgxKzDg_-JeLVnrkq_Z4AaABAg.5
790,790.6,0,,,,,UgxKzDg_-JeLVnrkq_Z4AaABAg.6
790,790.7,0,,,,,UgxKzDg_-JeLVnrkq_Z4AaABAg.7
156,156.0,0,,,,,UgyKz5yNmGtlKJZIbE54AaABAg.0
156,156.1,0,,,,,UgyKz5yNmGtlKJZIbE54AaABAg.1
156,156.2,0,,,,,UgyKz5yNmGtlKJZIbE54AaABAg.2
566,566.0,1,climate change,,,,UgyKzN3TVJt0fmZGkY14AaABAg.0
566,566.1,0,,,,,UgyKzN3TVJt0fmZGkY14AaABAg.1
566,566.2,0,,,,,UgyKzN3TVJt0fmZGkY14AaABAg.2
1836,1836.0,1,public water wastage,,,,UgyL2DayV5rEy2i-bK54AaABAg.0
225,225.0,0,,,,,UgyL5Mgrpu-eUptzKlV4AaABAg.0
225,225.1,0,,,,,UgyL5Mgrpu-eUptzKlV4AaABAg.1
225,225.2,0,,,,,UgyL5Mgrpu-eUptzKlV4AaABAg.2
225,225.3,0,,,,,UgyL5Mgrpu-eUptzKlV4AaABAg.3
225,225.4,1,public water wastage,,,,UgyL5Mgrpu-eUptzKlV4AaABAg.4
225,225.5,1,public water wastage,,,,UgyL5Mgrpu-eUptzKlV4AaABAg.5
225,225.6,1,public water wastage,,,,UgyL5Mgrpu-eUptzKlV4AaABAg.6
962,962.0,0,,,,,UgyL8uE29SRI9WAOS3B4AaABAg.0
962,962.1,0,,,,,UgyL8uE29SRI9WAOS3B4AaABAg.1
962,962.2,0,,,,,UgyL8uE29SRI9WAOS3B4AaABAg.2
962,962.3,0,,,,,UgyL8uE29SRI9WAOS3B4AaABAg.3
962,962.4,1,lack of harvesting,,,,UgyL8uE29SRI9WAOS3B4AaABAg.4
962,962.5,1,lack of harvesting,,,,UgyL8uE29SRI9WAOS3B4AaABAg.5
962,962.6,1,agriculture,,,,UgyL8uE29SRI9WAOS3B4AaABAg.6
962,962.7,0,,,,,UgyL8uE29SRI9WAOS3B4AaABAg.7
962,962.8,0,,,,,UgyL8uE29SRI9WAOS3B4AaABAg.8
316,316.0,0,,,,,UgyLC3RK5dLCe3C5M8B4AaABAg.0
316,316.1,1,overpopulation,,,,UgyLC3RK5dLCe3C5M8B4AaABAg.1
316,316.2,1,overpopulation,,,,UgyLC3RK5dLCe3C5M8B4AaABAg.2
316,316.3,1,government inaction,contamination,industrial development,,UgyLC3RK5dLCe3C5M8B4AaABAg.3
1929,1929.0,1,corruption,,,,UgyLYK1QjyRASvlm5qF4AaABAg.8iUzz2Hm-x78irWbRUXRWj.0
1929,1929.1,1,public water wastage,,,,UgyLYK1QjyRASvlm5qF4AaABAg.8iUzz2Hm-x78irWbRUXRWj.1
1929,1929.2,0,,,,,UgyLYK1QjyRASvlm5qF4AaABAg.8iUzz2Hm-x78irWbRUXRWj.2
1929,1929.3,1,lack of harvesting,,,,UgyLYK1QjyRASvlm5qF4AaABAg.8iUzz2Hm-x78irWbRUXRWj.3
1929,1929.4,0,,,,,UgyLYK1QjyRASvlm5qF4AaABAg.8iUzz2Hm-x78irWbRUXRWj.4
1281,1281.0,0,,,,,UgyLhPjDfi4lQd-vwNN4AaABAg.0
1281,1281.1,0,,,,,UgyLhPjDfi4lQd-vwNN4AaABAg.1
1386,1386.0,0,,,,,UgyLk96fG6MvkVaqZpp4AaABAg.8hgZ9iGTzms8iFlq1NLVXt.0
2793,2793.0,1,urbanization,,,,UgyLplig6kjuvyBuxV54AaABAg.0
2793,2793.1,0,,,,,UgyLplig6kjuvyBuxV54AaABAg.1
2793,2793.2,0,,,,,UgyLplig6kjuvyBuxV54AaABAg.2
2793,2793.3,1,overpopulation,,,,UgyLplig6kjuvyBuxV54AaABAg.3
2793,2793.4,1,loss of water bodies,,,,UgyLplig6kjuvyBuxV54AaABAg.4
2793,2793.5,1,loss of water bodies,urbanization,,,UgyLplig6kjuvyBuxV54AaABAg.5
1839,1839.0,0,,,,,UgyLuACNqioPLKZG2sR4AaABAg.0
1839,1839.1,1,lack of harvesting,,,,UgyLuACNqioPLKZG2sR4AaABAg.1
1839,1839.2,1,lack of harvesting,,,,UgyLuACNqioPLKZG2sR4AaABAg.2
1839,1839.3,1,lack of harvesting,,,,UgyLuACNqioPLKZG2sR4AaABAg.3
538,538.0,1,climate change,,,,UgyM9ciKNjsJ1RaIAQp4AaABAg.0
538,538.1,1,climate change,,,,UgyM9ciKNjsJ1RaIAQp4AaABAg.1
2237,2237.0,1,deforestation,,,,UgyMBTBtcfYOdRga9lV4AaABAg.0
2237,2237.1,1,loss of water bodies,pollution,,,UgyMBTBtcfYOdRga9lV4AaABAg.1
1531,1531.0,1,overpopulation,,,,UgyME4I_xgx904HNRCp4AaABAg.0
1531,1531.1,0,,,,,UgyME4I_xgx904HNRCp4AaABAg.1
724,724.0,1,climate change,,,,UgyMJ8_-qG2OZQoymt94AaABAg.0
327,327.0,1,overpopulation,lack of harvesting,,,UgyMSzNl56enM86XD8l4AaABAg.0
327,327.1,0,,,,,UgyMSzNl56enM86XD8l4AaABAg.1
661,661.0,1,climate change,,,,UgyMnvSXJECwJCJ_ASx4AaABAg.8yIgxvg4v3t8yIrZ_m4PPP.0
3134,3134.0,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.0
3134,3134.1,1,climate change,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.1
3134,3134.2,1,climate change,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.2
3134,3134.3,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.3
3134,3134.4,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.4
3134,3134.5,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.5
3134,3134.6,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.6
3134,3134.7,1,loss of water bodies,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.7
3134,3134.8,1,loss of water bodies,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.8
3134,3134.9,1,damming,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.9
3134,3134.1,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.10
3134,3134.11,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.11
3134,3134.12,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.12
3134,3134.13,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.13
3134,3134.14,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.14
3134,3134.15,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.15
3134,3134.16,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.16
3134,3134.17,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.17
3134,3134.18,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.18
3134,3134.19,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.19
3134,3134.2,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.20
3134,3134.21,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.21
3134,3134.22,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.22
3134,3134.23,0,,,,,UgyMv50H2Gkh2FI7X5l4AaABAg.23
2775,2775.0,1,lack of harvesting,loss of water bodies,,,UgyMwW_2eNuRPaW9CG14AaABAg.0
1780,1780.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YJ3dEJu4Ph.0
1780,1780.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YJ3dEJu4Ph.1
2774,2774.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YJbhsGnc7t.0
2774,2774.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YJbhsGnc7t.1
2774,2774.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YJbhsGnc7t.2
2774,2774.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YJbhsGnc7t.3
1364,1364.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YN_jL5dpgX.0
1955,1955.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQatT5YN2W.0
1955,1955.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQatT5YN2W.1
1955,1955.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQatT5YN2W.2
1955,1955.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQatT5YN2W.3
1955,1955.4,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQatT5YN2W.4
1955,1955.5,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQatT5YN2W.5
1757,1757.0,1,damming,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQl-qZFLpn.0
1757,1757.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQl-qZFLpn.1
1757,1757.2,1,loss of water bodies,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQl-qZFLpn.2
1757,1757.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQl-qZFLpn.3
1757,1757.4,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQl-qZFLpn.4
1757,1757.5,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQl-qZFLpn.5
1757,1757.6,1,loss of water bodies,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQl-qZFLpn.6
1757,1757.7,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YQl-qZFLpn.7
1765,1765.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YSp8D8ywq1.0
1765,1765.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YSp8D8ywq1.1
1765,1765.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YSp8D8ywq1.2
1765,1765.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YSp8D8ywq1.3
1287,1287.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YUiYka8MVO.0
1287,1287.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YUiYka8MVO.1
1287,1287.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YUiYka8MVO.2
1287,1287.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YUiYka8MVO.3
1287,1287.4,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YUiYka8MVO.4
126,126.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YUtG36RH8l.0
2517,2517.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.0
2517,2517.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.1
2517,2517.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.2
2517,2517.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.3
2517,2517.4,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.4
2517,2517.5,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.5
2517,2517.6,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.6
2517,2517.7,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.7
2517,2517.8,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.8
2517,2517.9,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Y_X_NWXtyL.9
901,901.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YaGnIUfFnK.0
901,901.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YaGnIUfFnK.1
901,901.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YaGnIUfFnK.2
3111,3111.0,1,lack of infrastructure,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Yd23c1Ay5m.0
3111,3111.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Yd23c1Ay5m.1
3111,3111.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Yd23c1Ay5m.2
1737,1737.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Yf7XTp6wGW.0
1737,1737.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Yf7XTp6wGW.1
1737,1737.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408Yf7XTp6wGW.2
1043,1043.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgM5iJR_7p.0
1043,1043.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgM5iJR_7p.1
1043,1043.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgM5iJR_7p.2
1043,1043.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgM5iJR_7p.3
1143,1143.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.0
1143,1143.1,1,climate change,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.1
1143,1143.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.2
1143,1143.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.3
1143,1143.4,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.4
1143,1143.5,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.5
1143,1143.6,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.6
1143,1143.7,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.7
1143,1143.8,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YgR0s287YW.8
3100,3100.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YxCcI53qsJ.0
3100,3100.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YxCcI53qsJ.1
3100,3100.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408YxCcI53qsJ.2
1656,1656.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408ZcLOKKcnV5.0
1628,1628.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dOjN27O8lf.0
1628,1628.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dOjN27O8lf.1
1628,1628.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dOjN27O8lf.2
1628,1628.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dOjN27O8lf.3
1628,1628.4,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dOjN27O8lf.4
1628,1628.5,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dOjN27O8lf.5
522,522.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dako5DkW91.0
522,522.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dako5DkW91.1
522,522.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dako5DkW91.2
522,522.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dako5DkW91.3
522,522.4,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408dako5DkW91.4
1958,1958.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408ejY3bf0PQn.0
1958,1958.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408ejY3bf0PQn.1
1958,1958.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408ejY3bf0PQn.2
1799,1799.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fjdXLqGqqa.0
1799,1799.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408fjdXLqGqqa.1
2260,2260.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408hc1SGahlDH.0
2260,2260.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408hc1SGahlDH.1
2260,2260.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408hc1SGahlDH.2
2260,2260.3,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408hc1SGahlDH.3
1513,1513.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408iM7vse-T4P.0
1513,1513.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408iM7vse-T4P.1
1513,1513.2,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408iM7vse-T4P.2
14,14.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408kf0LdpA-Z0.0
14,14.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408kf0LdpA-Z0.1
1867,1867.0,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408txlwCSH0hg.0
1867,1867.1,0,,,,,UgyNBKdJ5dMu1Z9zSW94AaABAg.8YFkscLku408txlwCSH0hg.1
1093,1093.0,1,overpopulation,,,,UgyNQhdL4atzRvaTHUx4AaABAg.0
1093,1093.1,1,overpopulation,,,,UgyNQhdL4atzRvaTHUx4AaABAg.1
1093,1093.2,1,overpopulation,,,,UgyNQhdL4atzRvaTHUx4AaABAg.2
1093,1093.3,1,overpopulation,,,,UgyNQhdL4atzRvaTHUx4AaABAg.3
1093,1093.4,1,overpopulation,,,,UgyNQhdL4atzRvaTHUx4AaABAg.4
1498,1498.0,1,lack of harvesting,,,,UgyNWkMKChLg3eNeYWh4AaABAg.0
317,317.0,0,,,,,UgyNfJlIvEx2lzgHxSd4AaABAg.0
317,317.1,1,deforestation,,,,UgyNfJlIvEx2lzgHxSd4AaABAg.1
317,317.2,0,,,,,UgyNfJlIvEx2lzgHxSd4AaABAg.2
2697,2697.0,0,,,,,UgyNk9dl8zD4ZBQEo8V4AaABAg.0
